"","reportdate","title"
"1106","2020-08-13","  一境外输入确诊患者治愈数月后来沪就医被确诊复阳，在沪密切接触者核酸检测均为阴性"
"1107","2020-08-12","上海8月11日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院3例"
"1108","2020-08-11","上海有3例确诊病例8月11日出院"
"1109","2020-08-11","上海8月10日无新增本地新冠肺炎确诊病例 新增境外输入8例  治愈出院3例"
"1110","2020-08-10","上海8月9日无新增本地新冠肺炎确诊病例 新增境外输入18例  治愈出院1例"
"1111","2020-08-10","本市进一步严格全流程闭环管理，相关部门已启动熔断机制"
"1112","2020-08-09","上海8月8日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院1例"
"1113","2020-08-08","上海8月7日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院1例"
"1114","2020-08-07","上海8月6日无新增本地新冠肺炎确诊病例 新增境外输入7例  治愈出院1例"
"1115","2020-08-06","上海8月5日无新增本地新冠肺炎确诊病例 新增境外输入5例"
"1116","2020-08-05","上海公布杭州一例无症状感染者在沪活动轨迹调查核实情况"
"1117","2020-08-05","上海8月4日无新增本地新冠肺炎确诊病例 新增境外输入2例"
"1118","2020-08-04","上海8月3日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院2例"
"1119","2020-08-03","上海8月2日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1120","2020-08-02","上海8月1日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院3例"
"1121","2020-08-01","上海7月31日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院2例"
"1122","2020-07-31","上海7月30日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院1例"
"1123","2020-07-30","上海7月29日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1124","2020-07-29","上海7月28日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院1例"
"1125","2020-07-28","上海有1例确诊病例今日出院，共计719例治愈出院"
"1126","2020-07-28","上海7月27日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院1例"
"1127","2020-07-27","上海有1例确诊病例今日出院，共计718例治愈出院"
"1128","2020-07-27","上海7月26日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院1例"
"1129","2020-07-26","上海7月25日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院4例"
"1130","2020-07-25","上海7月24日无新增本地新冠肺炎确诊病例 新增境外输入2例"
"1131","2020-07-24","上海7月23日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院1例"
"1132","2020-07-23","权威发布！7月27日零时起，对我市入境人员实施有条件的“7天集中+7天居家”隔离措施"
"1133","2020-07-23","上海7月22日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院2例"
"1134","2020-07-22","思想毫不松懈，责任压紧压实！今天的市疫情防控工作领导小组会议部署近期重点工作"
"1135","2020-07-22","【最新】上海今天又有2例确诊病例痊愈出院，累计治愈出院711例"
"1136","2020-07-22","上海7月21日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院1例"
"1137","2020-07-21","申城上半年疫情防控、经济社会发展如何？下半年有哪些发力点？今天这个会议详细解读"
"1138","2020-07-21","三部门公告：来华航班乘客凭新冠核酸阴性证明登机"
"1139","2020-07-21","上海7月20日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院2例"
"1140","2020-07-20","上海有2例确诊病例今日出院，共计708例治愈出院"
"1141","2020-07-20","上海7月19日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院5例"
"1142","2020-07-19","上海7月18日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院2例"
"1143","2020-07-18","上海7月17日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院5例"
"1144","2020-07-17","上海有5例确诊病例今日出院，共计699例治愈出院"
"1145","2020-07-17","上海7月16日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院3例"
"1146","2020-07-16","上海7月15日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院1例"
"1147","2020-07-15","上海7月14日无新增本地新冠肺炎确诊病例 新增境外输入3例"
"1148","2020-07-14","上海7月13日无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院1例"
"1149","2020-07-13","上海有1例确诊病例今日出院，共计690例治愈出院"
"1150","2020-07-13","上海7月12日无新增本地新冠肺炎确诊病例 新增境外输入1例"
"1151","2020-07-12","上海7月11日无新增本地新冠肺炎确诊病例 新增境外输入2例"
"1152","2020-07-11","上海7月10日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1153","2020-07-10","上海7月9日无新增本地新冠肺炎确诊病例 新增境外输入1例"
"1154","2020-07-09","上海7月8日无新增本地新冠肺炎确诊病例 新增境外输入3例  治愈出院1例"
"1155","2020-07-08","上海有1例确诊病例今日出院，共计689例治愈出院"
"1156","2020-07-08","上海7月7日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院3例"
"1157","2020-07-07","上海有3例确诊病例今日出院，共计688例治愈出院"
"1158","2020-07-07","上海7月6日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院4例"
"1159","2020-07-06","上海7月5日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1160","2020-07-05","上海7月4日无新增本地新冠肺炎确诊病例 新增境外输入1例"
"1161","2020-07-04","上海7月3日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院3例"
"1162","2020-07-03","上海有3例确诊病例今日出院，共计681例治愈出院"
"1163","2020-07-03","上海7月2日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院1例"
"1164","2020-07-02","上海7月1日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院2例"
"1165","2020-07-01","上海有2例确诊病例今日出院，共计677例治愈出院"
"1166","2020-07-01","上海6月30日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1167","2020-06-30","上海6月29日 新增境外输入新冠肺炎确诊病例3例及关联病例1例"
"1168","2020-06-29","权威发布！本市下调新冠病毒核酸检测项目价格"
"1169","2020-06-29","上海6月28日无新增本地新冠肺炎确诊病例 新增境外输入1例"
"1170","2020-06-28","上海6月27日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院1例"
"1171","2020-06-27","上海6月26日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院2例"
"1172","2020-06-26","上海6月25日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院2例"
"1173","2020-06-25","上海6月24日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院1例"
"1174","2020-06-24","核酸检测服务、农贸市场防控、假期出行提醒……今天的发布会提到这些要点！"
"1175","2020-06-24","沪深入开展爱国卫生八大专项行动，将聚焦这些重点场所！"
"1176","2020-06-24","上海有1例确诊病例今日出院，共计670例治愈出院"
"1177","2020-06-24","上海坚决守牢城市安全底线！489家重点场所8659件核酸检测均为阴性"
"1178","2020-06-24","上海6月23日无新增本地新冠肺炎确诊病例 新增境外输入2例"
"1179","2020-06-23","昨天上海无新增本地新冠肺炎确诊病例，无新增境外输入病例"
"1180","2020-06-23","本市公布最新核酸检测采样机构"
"1181","2020-06-22","牢牢掌握外防输入、内防反弹工作主动权！今天的市疫情防控工作领导小组会议要求持续紧盯关键点关节点，健全完善防控链！"
"1182","2020-06-22","上海有1例确诊病例今日出院，共计669例治愈出院"
"1183","2020-06-22","上海6月21日无新增本地新冠肺炎确诊病例 新增境外输入3例"
"1184","2020-06-21","上海6月20日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1185","2020-06-20","上海昨日无新增本地新冠肺炎确诊病例，新增境外输入1例"
"1186","2020-06-19","上海6月18日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1187","2020-06-18","上海6月17日无新增本地新冠肺炎确诊病例 新增境外输入2例  治愈出院1例"
"1188","2020-06-17","上海有1例确诊病例今日出院，共计668例治愈出院"
"1189","2020-06-17","上海6月16日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1190","2020-06-16","公共场所监测结果、严格落实常态防控措施……今天的发布会信息量很大！"
"1191","2020-06-16","权威发布！上海继续对来自或途经国内疫情中高风险地区的来沪返沪人员加强管理"
"1192","2020-06-16","肖捷主持召开全国政务公开领导小组第三次会议"
"1193","2020-06-16","上海6月15日无新增本地新冠肺炎确诊病例 新增境外输入3例"
"1194","2020-06-15","举一反三、查缺补漏！今天的市疫情防控工作领导小组会议对加强农贸市场、“夜间经济”等防控作部署"
"1195","2020-06-15","上海6月14日无新增本地新冠肺炎确诊病例 新增境外输入1例  治愈出院1例"
"1196","2020-06-14","上海有1例确诊病例今日出院，共计667例治愈出院"
"1197","2020-06-14","上海昨日无新增本地新冠肺炎确诊病例，新增境外输入1例"
"1198","2020-06-13","上海昨日无新增本地新冠肺炎确诊病例，新增境外输入1例"
"1199","2020-06-12","上海6月11日无新增本地新冠肺炎确诊病例 新增境外输入5例  治愈出院1例"
"1200","2020-06-11","市领导今天与钟鸣、张文宏等抗疫医务人员代表座谈，李强要求大力弘扬医务人员的先进事迹和崇高精神！"
"1201","2020-06-11","上海有1例确诊病例今日出院，共计666例治愈出院"
"1202","2020-06-11","上海6月10日无新增本地新冠肺炎确诊病例 新增境外输入6例"
"1203","2020-06-10","上海6月9日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院1例"
"1204","2020-06-09","上海有1例确诊病例今日出院，共计665例治愈出院"
"1205","2020-06-09","上海6月8日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1206","2020-06-08","外防输入、返校复学、长三角联防联控…今天的市疫情防控工作领导小组会议部署这些工作！"
"1207","2020-06-08","上海6月7日无新增本地新冠肺炎确诊病例 新增境外输入1例"
"1208","2020-06-07","上海昨日无新增本地新冠肺炎确诊病例，无新增境外输入性新冠肺炎确诊病例，治愈出院1例"
"1209","2020-06-06","上海6月5日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例 治愈出院1例"
"1210","2020-06-05","上海有1例确诊病例今日出院，共计663例治愈出院"
"1211","2020-06-05","上海6月4日无新增本地新冠肺炎确诊病例 新增境外输入4例  治愈出院1例"
"1212","2020-06-04","上海6月3日无新增本地新冠肺炎确诊病例 无新增境外输入性新冠肺炎确诊病例"
"1213","2020-06-04","上海今天又有1例确诊病例痊愈出院，累计治愈出院662例"
"1214","2020-06-03","上海昨日无新增本地新冠肺炎确诊病例，无新增境外输入性新冠肺炎确诊病例，治愈出院1例"
"1215","2020-06-02","上海有1例确诊病例今日出院，共计661例治愈出院"
"1216","2020-06-02","上海昨日无新增本地新冠肺炎确诊病例，新增境外输入1例，治愈出院3例"
"1217","2020-06-01","发现更敏锐、处置更有效！今天的市疫情防控工作领导小组会议提出这些要求"
"1218","2020-06-01","上海有3例确诊病例今日出院，共计660例治愈出院"
"1219","2020-06-01","《中华人民共和国基本医疗卫生与健康促进法》今起实施"
